Robbot	25261		ru_sib	commons	oc	nds	tg	cv	zh_min_nan	mg	ha	mk	tl	na	af	th	ss	tt	frp	vo	pms	fo	bg	cdo	eu	simple	ku	zh_yue	am	sco	to	bpy	mi	ro	tr	nap	ceb	iu	lad	id	se	ka	sv	bs	ms	is	lt	csb	it	et	cu	wuu	bar	zh_classical	kw	fa	cs	lij	nl	pl	pt	kk	ig	gn	hr	ay	hak	tet	scn	bh	ta	lmo	ca	bm	eo	bat_smg	li	zea	si	no	ba	bo	br	co	io	ast	wa	yi	roa_tara	ar	bn	nn	sw	fi	ga	vec	ur	be	sh	uk	an	ml	sl	sr	haw	sk	nrm	su	da	he	ht	fur	kn	mr	os	be_x_old	ko	vls	zh	sq	gu	ia	gd	fy	gv	om	map_bms	als	lb	mt	nds_nl	udm	de	hu	es	ru	fr	enTrue	
Bgbot	57806		bg	eo	slTrue	
Guanabot	82928		enTrue	
Kakashi Bot	198291		enTrue	
Jumbuck	116385		enTrue	
FlaBot	228773		nds	af	gl	eu	simple	ku	ro	tr	sv	el	it	cs	nl	pl	pt	la	ca	eo	no	nn	fi	sk	da	he	zh	als	lb	de	hu	ja	es	fr	enTrue	
RobotE	273237		af	nl	fy	de	enTrue	
Jumbuck	116385		enTrue	
Chobot	259798		oc	zh_min_nan	bg	cdo	simple	zh_yue	ro	tr	id	sv	bs	lt	it	wuu	zh_classical	fa	cs	nl	pl	pt	hr	ta	ca	eo	no	io	ar	nn	vi	fi	ga	uk	sl	sr	sk	da	he	ko	zh	ia	lb	de	hu	ja	es	ru	fr	enTrue	
Lt-wiki-bot	367880		enTrue	
GrinBot	411872		hu	enTrue	
YurikBot	271058		oc	nds	cv	zh_min_nan	nah	mg	got	tpi	tl	na	af	th	fo	bg	gl	eu	ku	sco	mi	tr	nap	ceb	sc	bug	lad	id	se	ka	el	bs	csb	et	kw	fa	cy	nl	pt	ay	lo	scn	ta	sa	ca	chr	bm	eo	li	si	ln	lv	io	ast	wa	ilo	war	yi	ar	bn	nn	sw	pdc	ang	vi	ga	vec	ur	sh	uk	an	sl	sr	qu	haw	sk	su	rm	fj	da	roa_rup	so	kl	fur	jbo	os	ng	be_x_old	mo	ko	zh	sq	gu	ia	gd	om	als	hi	mt	de	hu	es	enTrue	
KocjoBot	467651		tr	ka	bs	hr	sl	sr	sk	zh	de	es	enTrue	
Zwobot	332929		oc	nds	cv	tl	af	vo	pms	fo	bg	gl	ku	sco	ro	tr	id	se	ka	sv	el	bs	it	et	cs	pl	pt	kk	hr	ca	eo	li	no	ast	wa	yi	ar	bn	nn	fi	ga	vec	ur	be	sh	uk	sl	sr	sk	da	ht	kn	be_x_old	ko	sq	ia	gd	fy	als	lb	de	es	ru	fr	enTrue	
RobotJcb	484830		nds	af	ku	tr	ka	cs	nl	pt	pam	scn	ta	sw	ia	als	ja	es	enTrue	
SashatoBot	743015		mk	bs	it	pl	hr	sr	de	fr	enTrue	
MTSbot	899034		enTrue	
SmackBot	433328		hi	enTrue	
Bluebot	527862		enTrue	
WeggeBot	1161488		fa	no	da	enTrue	
Tawkerbot4	1302263		enTrue	
CanisRufus	91310		enTrue	
DHN-bot	575307		vi	de	enTrue	
SundarBot	648410		ta	enTrue	
JAnDbot	1725149		ru_sib	oc	nds	tg	cv	zh_min_nan	nah	mg	ha	mk	tl	na	th	ss	tt	frp	vo	pms	yo	fo	bg	cdo	gl	eu	simple	ku	zh_yue	am	sco	to	bpy	mi	ro	tr	nap	ceb	iu	lad	id	se	ka	krc	sv	el	bs	ms	is	lt	csb	it	et	cu	wuu	bar	zh_classical	kw	fa	cs	cy	lij	ie	nl	pl	pt	kk	ig	gn	hr	ay	tet	scn	kab	ta	lmo	ca	bm	eo	bat_smg	li	wo	zea	si	ln	lv	no	ba	bo	br	co	te	io	ast	wa	az	yi	hy	ar	bn	nn	sw	uz	vi	fi	ga	vec	ur	be	sh	uk	an	ml	sl	sr	qu	haw	sk	nrm	fiu_vro	su	ff	rmy	da	he	ht	hsb	dsb	fur	jbo	kn	mr	os	jv	be_x_old	ko	vls	zh	sq	gu	nov	ia	gd	mn	fy	gv	km	als	eml	lb	crh	hi	mt	ksh	nds_nl	udm	de	hu	ja	es	ru	fr	enTrue	
Escarbot	1554195		ru_sib	oc	nds	tg	cv	zh_min_nan	nah	mg	ha	mk	tl	na	af	th	ss	tt	frp	vo	pms	yo	fo	bg	cdo	gl	eu	simple	ku	zh_yue	am	sco	to	bpy	mi	ro	tr	nap	ce	ceb	iu	lad	id	se	ka	krc	sv	el	bs	ms	is	lt	csb	it	et	cu	wuu	bar	zh_classical	fa	cs	cy	lij	ie	nl	pl	pt	kk	ig	gn	hr	ay	tet	scn	bh	kab	ta	lmo	ca	eo	bat_smg	li	wo	zea	si	ln	lv	no	ba	bo	br	co	te	io	ast	wa	az	yi	hy	ar	bn	nn	sw	pdc	uz	vi	fi	ga	vec	ur	be	sh	uk	an	ml	sl	sr	myv	qu	haw	sk	nrm	fiu_vro	su	da	he	ht	dsb	fur	jbo	kn	mr	os	jv	be_x_old	ko	vls	zh	sq	gu	nov	ia	gd	mn	fy	gv	om	map_bms	als	eml	lb	crh	hi	mt	ksh	nds_nl	udm	de	hu	ja	es	ru	fr	enTrue	
TXiKiBoT	3171782		ru_sib	oc	nds	tg	cv	zh_min_nan	nah	tk	mg	tpi	mk	tl	na	af	th	ss	tt	frp	vo	pms	yo	fo	bg	cdo	gl	eu	simple	ku	zh_yue	am	sco	ch	to	bpy	mi	ro	tr	nap	ce	ceb	iu	id	se	ka	sv	el	bs	ms	is	lt	csb	it	et	cu	wuu	bar	zh_classical	kw	fa	cs	cy	lij	ie	nl	pl	pt	kk	ig	gn	hr	ay	tet	scn	bh	kab	ta	lmo	ca	bm	eo	bat_smg	li	wo	zea	si	ln	mzn	lv	no	ba	bo	br	co	te	io	ast	wa	az	ilo	yi	hy	ar	bn	nn	sw	pdc	uz	vi	fi	ga	vec	pi	ur	be	sh	uk	an	ml	sl	sr	qu	haw	sk	nrm	fiu_vro	sah	su	ff	da	he	ht	roa_rup	dsb	fur	jbo	kn	mr	os	jv	be_x_old	ko	vls	zh	sq	gu	nov	ia	gd	mn	fy	gv	map_bms	km	als	eml	lb	crh	hi	mt	ksh	nds_nl	udm	de	hu	ja	es	ru	fr	enTrue	
DorganBot	2844817		simple	ro	tr	it	fa	nl	pt	hr	eo	ar	fi	de	hu	ja	es	ru	fr	enTrue	
MartinBot	2198658		enTrue	
Byrialbot	4424264		ru_sib	oc	nds	diq	tg	cv	zh_min_nan	nah	tk	mg	mk	tl	na	af	th	frp	vo	pms	fo	dv	bg	cdo	gl	ku	zh_yue	am	sco	to	bpy	mi	ro	tr	nap	ce	ceb	iu	lad	id	se	ka	el	bs	ms	it	et	cu	bar	zh_classical	kw	fa	cy	ie	nl	pt	kk	ay	hak	pam	scn	ta	sm	lmo	ca	bm	eo	bat_smg	li	zea	si	ln	lv	ba	bo	br	co	te	io	ast	wa	ilo	war	yi	hy	ps	ar	bn	nn	sw	pdc	uz	ang	vi	arc	ga	vec	ur	be	sh	uk	an	ml	sl	sr	qu	haw	new	sk	nrm	fiu_vro	su	rm	ff	rmy	da	ht	roa_rup	hsb	kl	fur	kn	mr	os	jv	be_x_old	vls	zh	sq	nov	ia	gd	fy	gv	als	lb	hi	mt	ksh	nds_nl	my	de	hu	ja	es	enTrue	
VsBot	5088811		sv	ta	yi	bn	ur	ml	da	de	enTrue	
